Date,New Delhi,Mumbai,Kolkata,Chennai
2025-09-11,,,0.4418611855117005,
2025-09-12,0.8749780371409315,,,2.7418783366610917
2025-09-13,0.56240355460353,,0.6996465980372133,
2025-09-14,0.49494179163145907,,,0.5435536014682888
2025-09-15,,,,
2025-09-16,0.3922243535539918,,,
2025-09-17,,,0.47632139984490035,
2025-09-18,0.8634096027547695,,,
2025-09-19,,,,
2025-09-20,0.3829145990338488,,,
2025-09-21,,,1.4168656174869085,
2025-09-22,0.2388627170033959,,,
2025-09-23,,,,1.8864986231438132
2025-09-24,0.1070942603970922,,,
2025-09-25,0.24026112408586212,,0.19298208465836317,0.4578353570481451
2025-09-26,0.2350670133270193,,,
2025-09-27,0.4512305451565243,,,
2025-09-28,,,0.22232607305495372,
2025-09-29,0.4832387680887048,,,
2025-09-30,,,,
2025-10-01,0.789260644238119,,,
2025-10-02,,,,
2025-10-03,,,,
2025-10-04,,,,0.302254119233257
2025-10-05,0.4797569859827493,,,
2025-10-06,,,,0.16978921386364776
2025-10-07,0.5515633641868737,,,
2025-10-08,,,1.3251777547061758,
2025-10-09,0.44523147651671474,1.0175299120479437,1.4830173780524927,
2025-10-10,0.35639601987425407,0.34065931939268274,,
2025-10-11,,0.33430643757932693,0.4855766297941141,
2025-10-12,0.23358509828374233,0.1700586407938946,,
2025-10-13,,,0.4039232488219302,
2025-10-14,0.283375575868569,0.19962385088264456,,
2025-10-15,,,0.24068858163611306,
2025-10-16,0.3538550991897329,0.26131578679141754,,
2025-10-17,,,0.3509424359518436,
2025-10-18,0.5322001619934974,0.5589834939947732,,
2025-10-19,,,0.445942441455132,
2025-10-20,0.9029665878403198,0.6001038227563011,0.45979341247904243,
2025-10-21,2.044817521637862,,0.21518612859978123,
2025-10-22,1.4210237562257524,0.2591913454009905,0.26558679569294924,
2025-10-23,0.6377367879627655,0.4552452520311343,0.3343092947768303,1.466154252569239
2025-10-24,,,,
2025-10-25,0.6545605316245122,,,
2025-10-26,,,0.5782463962988847,
2025-10-27,,,,
2025-10-28,,,0.8611948137305881,
2025-10-29,1.5035824170775407,0.22061085538997144,,
2025-10-30,,,,0.05815401674810169
2025-10-31,1.2297652968074837,,,
2025-11-01,,,1.1927643109065582,0.2193476274368836
2025-11-02,0.7532132986870429,,,
2025-11-03,0.9941482399974523,,0.7398734916301155,
2025-11-04,0.5073441674439628,,1.619724308380543,
2025-11-05,0.4046116159607363,,0.7845977989113155,
2025-11-06,,0.5474547534797356,0.5639587853817952,
2025-11-07,0.3363503378720592,0.23853314519939883,,0.5623874287374995
2025-11-08,,,0.14226605614690313,
2025-11-09,0.6006035469034735,0.08582594836467115,,1.1344657137515617
2025-11-10,,,0.3504726480509897,1.2187672179004643
2025-11-11,0.6882839367470563,0.2708054943384305,,
2025-11-12,,,0.42616392440278983,
2025-11-13,0.9494832846301895,0.32261464463707257,,
2025-11-14,1.0032125930091245,,0.3860792959563553,
2025-11-15,0.6929852360198855,0.24637796426368916,0.49234270495649696,
2025-11-16,0.4344757182624497,,0.5066973775906995,
2025-11-17,0.6854583339491207,0.2609208219027547,0.3778355630298032,
2025-11-18,0.6224568149203923,0.2769962456065171,0.18065556233194666,
2025-11-19,,0.2553468186908163,0.09125792847496247,
2025-11-20,0.7385409881703091,0.22842841222964091,,
2025-11-21,,,0.5197079244022446,
2025-11-22,0.8553961524379501,0.24501656868004834,,
2025-11-23,,,0.6734418657662389,
2025-11-24,0.4817574139929609,0.3428944218614164,,
2025-11-25,,,0.5694309911034074,
2025-11-26,0.46124494458935467,0.6568700104981033,,
2025-11-27,0.4261315226087797,,0.2322210894363127,
2025-11-28,0.5657987922192936,0.5268563165062877,0.22219293859274958,
2025-11-29,0.5782248530716971,,0.5116004915415112,
2025-11-30,0.6989713372084608,1.0926392710691977,0.9121590635990513,
2025-12-01,0.3741138486914486,0.3830543926364101,,
2025-12-02,,0.6476954720581932,0.9936233247436387,
2025-12-03,0.34152266615757637,0.4151945875304028,,
2025-12-04,,,0.6438300059806084,
2025-12-05,0.41803926665432084,0.3992275348332847,,
2025-12-06,,,0.3163244411963561,
2025-12-07,0.30329507532261774,0.2652647169880214,,
2025-12-08,,,1.0228210051468152,
2025-12-09,0.2776994024222338,0.08040593226153452,,
2025-12-10,,,0.8910196635516813,0.7848000671985923
2025-12-11,0.38556795954846035,0.08735003863888795,0.7498979289959622,
2025-12-12,0.6451177945252875,,0.8039259743912216,0.4024777098525562
2025-12-13,1.0336072057492238,0.14316062362736734,0.5671167681160632,
2025-12-14,1.3645999240915014,0.22284496787177066,0.29255886154031063,0.4132073340233709
2025-12-15,,0.1771991544959443,0.2944142116493315,
2025-12-16,0.3077653295527165,0.22032875993988005,,
2025-12-17,,,0.7696442312981945,
2025-12-18,1.8125986464839567,0.14511310687914958,,
2025-12-19,,,0.5834631424830455,0.7059024095190013
2025-12-20,1.3464205041344508,0.0494364028169844,,
2025-12-21,,,1.1476463556983385,1.2364297553995287
2025-12-22,0.8211736009010141,0.42622078320236745,,
2025-12-23,,,0.5366737395626624,0.37620650401365513
2025-12-24,0.18077611993354076,0.11342643000849512,1.0546427755343215,
2025-12-25,0.5508878908903572,,0.9002763446364895,
2025-12-26,0.7171810958956388,0.38227324435729104,0.7535088911864567,
2025-12-27,0.7402471115296793,0.38266232466159916,0.7047437318138071,
2025-12-28,,0.3277454495514437,0.6415091169847107,
2025-12-29,,0.2793346027357791,,
2025-12-30,,,0.8350655276936544,
2025-12-31,,0.2579876281111511,,
2026-01-01,,,0.5145236511436058,
2026-01-02,,0.5369780487122152,,
2026-01-03,,,1.0643306502145504,0.8802498298409943
2026-01-04,,1.4553230878692962,,
2026-01-05,,,,
2026-01-06,1.120050417277763,0.5680367903094719,,
2026-01-07,,,0.5461600972575151,0.39833295763060145
2026-01-08,0.5386246735469964,0.25692557809170785,0.3654281985187524,
2026-01-09,1.1224515353320532,0.28026506240204524,0.27238527477907565,
2026-01-10,,0.28259375533470765,0.35291793271594435,
2026-01-11,0.2587053049545645,0.25085090384057573,,
2026-01-12,,,0.33089978714386814,
2026-01-13,0.4508968812577736,0.3592451904005804,,0.5535734616259326
2026-01-14,,,0.6097001657898319,0.293885266391152
2026-01-15,0.4524634612366983,0.17018761609532462,,
2026-01-16,,,0.40079472944214567,0.7028299503115365
2026-01-17,0.6448266065861544,0.2693086035154049,,
2026-01-18,,,0.5712389848935522,0.25104842154847573
2026-01-20,0.6585288718501888,,0.772852271124481,0.407955563075061
2026-01-21,0.618423231559352,0.5630089593634773,0.820688365913876,
2026-01-22,0.45150798970699263,0.8226042147358088,0.5997060300094406,0.25159354147760205
2026-01-23,,0.965139361186461,0.47801267641828055,
2026-01-24,0.37060964228615206,0.6313637452892807,,
2026-01-25,,,0.6259504766610299,
2026-01-26,0.3304308698694139,0.9855161555967903,,
2026-01-27,,,0.44747708563907734,0.6635719401341681
2026-01-28,,0.12589709967079518,,
2026-01-29,,,0.9800815130496441,0.7353373215494557
2026-01-30,0.3139203508713408,1.1468903584074652,,
2026-01-31,,,0.9775558258466747,
2026-02-01,0.9387509912770257,0.7258544356402351,0.9084179206318865,
2026-02-02,,,0.37382448852474454,
2026-02-03,0.7954365576578385,0.8849755828306647,0.6197056926010647,
2026-02-04,0.8264726449806653,0.6498929655905498,0.6781796649214133,
2026-02-05,,0.7691030639996588,0.3565656372222878,
2026-02-06,0.24876059253896687,0.5826865088947224,,0.2755941767892348
2026-02-07,,,0.23418559154732668,
2026-02-08,0.4555890296446241,0.34643539200592777,,0.4848343455423348
2026-02-09,,,0.2690847962625556,0.4156244260725199
2026-02-10,0.47914313302210665,0.47836556176651385,,
2026-02-11,,,0.29999754716344507,
2026-02-12,0.4710516400167227,0.31785440030933143,,
2026-02-13,,,0.39763072428617285,
2026-02-14,0.2901920565442068,0.44956976700775436,0.3680087531532273,
2026-02-15,0.3334884721155862,,0.4559443449516035,0.39066169106493326
2026-02-16,0.3662718028347947,0.6396551578329167,0.3634597534760346,
2026-02-17,0.32038598191596956,0.7789298811295979,0.22625343022010205,0.4196868019915444
2026-02-18,,,,
2026-02-19,0.47806105249519076,0.7784453611086251,,0.24812660631910566
2026-02-20,,,0.40059902279406273,
2026-02-21,0.42113689712673713,0.4572344309267919,,
2026-02-22,,,0.7127243554739822,
2026-02-23,0.3212223868584464,0.2552306047255316,,
2026-02-24,,,,
2026-02-25,0.3243965070197642,0.21747146105224285,,
2026-02-26,,,0.35350201764718253,0.34468726548961964
2026-02-27,0.280082869165406,0.06890872138115658,0.4748037557723997,
2026-02-28,0.42246962476295274,,0.25485143432078505,0.5420128697842623
2026-03-01,0.28592015057368186,0.11403904988387639,0.761749694804811,
2026-03-02,0.31994029298770454,0.252511245715093,0.7205388040631476,0.5207567233401279
2026-03-03,,0.3543783055689108,0.21224303547621232,
2026-03-04,0.23000702503882187,0.2011971585862516,,0.37875997810269496
2026-03-05,,,0.36113372381210174,
2026-03-06,0.3449350209035968,0.13136137871710116,,0.3496194707422268
2026-03-07,,,0.8293697106604078,0.4138284579043735
2026-03-08,0.2746952958783229,0.20618523848465292,,
2026-03-09,,,1.3920292061794002,
2026-03-10,0.5037779769800723,0.2025590914699148,,
2026-03-11,,,2.2865637913924775,0.22475915653434134
2026-03-12,0.727014378238417,0.338721543891714,,
2026-03-13,1.0646942425227728,,0.4341862365210774,0.3309813706996301
2026-03-14,1.4595330777064046,0.42882674659852543,0.7080042156134375,
2026-03-15,0.3560289813362952,0.3798941899619062,1.2930032084407173,0.204577848614413
2026-03-16,,0.15217499959163924,0.9589610612556881,
2026-03-17,0.9810129058341649,0.2531806411636643,,0.8868891744497623
2026-03-18,,,0.6820782034824029,
2026-03-19,1.5565344807336474,0.231843477238494,,0.09756244700787048
2026-03-20,,,1.8488046675545142,0.37163947406060777
2026-03-21,0.5498397065117624,0.14906609247783476,,
2026-03-22,,,0.4322932719189043,0.37720389528372955
2026-03-23,0.4119229017060295,0.2549980462895717,,
2026-03-24,,,0.623444740043179,0.2732518812938507
2026-03-25,0.21203910874350754,0.41021035899328195,1.114861101288895,
2026-03-26,0.738007181391496,,1.0010092692072008,0.2898354693328308
2026-03-27,0.3982196955082055,0.6338187152603635,0.23352257767749046,
2026-03-28,0.9760579518298078,0.1267362777902238,0.48021110337429324,0.38371133189444334
2026-03-29,,0.1810742182033356,,
2026-03-30,0.771609091324561,0.274091059304148,,0.4445403838096367
2026-03-31,,,,
2026-04-01,0.646939890207787,0.2793709159912269,,0.1418577633841628
2026-04-02,,,0.3665485016616692,0.0863975469835461
2026-04-03,0.6450866160925713,0.31800382767128516,,
2026-04-04,,,0.6560271716824602,1.055039136360089
2026-04-05,0.42249971130760006,0.10124259881548704,,
2026-04-06,,,0.5467109347234187,
2026-04-07,,0.2029203830965535,0.6565879935741895,
2026-04-08,0.4755062104680532,,0.4424593258802581,0.4673826004941324
2026-04-09,0.4316196322757613,0.180825056030324,,
2026-04-10,0.16254827820739487,0.17834805405880438,0.1942825174609725,0.451585628790874
2026-04-11,,0.15676606856993905,0.34955652247048746,
2026-04-12,0.154853717134772,0.19268664047105719,,0.31233688426126427
2026-04-15,,,0.4900240287620317,0.3702385527767077
2026-04-16,0.2824139852145516,0.06549190509436356,,
2026-04-17,,,1.0277146918433053,0.3816340502517836
2026-04-18,0.2472664913878355,0.5604640481541712,,
2026-04-19,,,0.8790179749354502,0.24012063295772598
2026-04-20,0.16579656647677052,0.35379428403154,0.9788185703451667,
2026-04-21,0.20080510496064446,,0.736989702280511,0.2102122527310181
2026-04-22,0.18346800331378804,0.42702653913518773,0.4716155632443106,
2026-04-23,0.20068683591327477,0.46277174189740133,0.6188450713804112,0.216779647181078
2026-04-24,,0.5578918567135172,0.4402107580859939,
2026-04-25,0.23644550478624837,0.6017082525783648,,0.40446199348268697
2026-04-26,,,,
2026-04-27,0.23567911673382366,0.38249831795620126,,0.38686459695801456
2026-04-28,,,1.1487198726568455,0.8150852875638284
2026-04-29,0.4709353239064811,0.23102283393226808,,
2026-04-30,,,,0.542731001033427
2026-05-01,0.3523033288597153,0.10062767325313199,,
2026-05-02,1.0664223022165822,,0.7186092459086747,0.43247846960027003
2026-05-03,0.4565647877229365,0.15726859142452373,1.0587992734051141,
2026-05-04,0.21227830856824406,,0.5338225980648708,2.5765336295087895
2026-05-05,0.6047537907136405,0.17382635402569815,,
2026-05-06,0.39041959894097766,0.2538594224649817,,
2026-05-07,,0.34882125149867055,0.6054110301690411,
2026-05-08,0.28462721965999294,0.5000626959463105,,
2026-05-09,,,0.4864443529237038,
2026-05-10,0.6378682390651033,0.24099364116779698,,
2026-05-11,,,0.4632870925952043,1.0327487252671115
2026-05-12,0.5754614500732091,0.2159001629101313,,
2026-05-13,,,0.6229569548515224,0.353721294092031
2026-05-14,0.47077063219238013,0.5389565403192411,,
2026-05-15,,,0.47340660150454733,
2026-05-16,0.30668941271385197,0.311375342522572,0.6736373507154334,
2026-05-17,0.377671108362895,,0.9602912545309663,0.6564914793346648
2026-05-18,0.24647862203229878,0.21499107304931164,0.39542768271700457,
2026-05-19,0.3203502643436367,1.1736120852569443,,0.29682545764053303
2026-05-20,,0.7051619286221629,1.1184616621597687,
2026-05-21,0.29854469422389335,,,0.38985351735312856
2026-05-22,,,1.5097110016577429,
2026-05-23,0.5326305890736592,,,
2026-05-24,,,0.9655086911123772,0.6281307239165563
2026-05-25,0.4504750629391879,0.27429281775297243,,
2026-05-26,,,0.8058247687551304,0.4203912596709098
2026-05-27,0.27270837788434843,0.17199349371766498,,
2026-05-28,,,0.7180105899248846,0.49691751231900316
2026-05-29,0.6565964137633935,0.17972836420851312,1.75316810353065,
2026-05-30,0.2952556527372965,,1.44641340901533,
2026-05-31,0.8323039201790002,0.19570859196819512,0.790883058853912,
2026-06-01,0.814839625575552,0.36020033906568283,,0.40630128640917124
2026-06-02,,0.3661341127352567,0.6097765109009632,
2026-06-03,0.5774204632245246,0.5951209426559704,,0.2680046202079888
2026-06-04,,,1.3203999982431593,
2026-06-05,1.3284184467710054,,,0.14940254393835095
2026-06-06,,,,0.10525067511658229
2026-06-07,0.40256364587872057,0.4867855082867706,,
2026-06-08,,,0.6885687771926524,0.5152922445812157
2026-06-09,0.39055342587966285,,,
2026-06-10,,,2.9645211491756984,1.3498416917024063
2026-06-11,0.4383370583562724,0.4961646649809429,2.274350608000367,
2026-06-12,0.8695292839077525,,0.6320274405934938,
2026-06-13,0.636557082972953,0.4618512986917277,1.1927232931729845,
2026-06-14,,,,
2026-06-15,,,,
2026-06-16,,,,0.5897153084613526
2026-06-17,,,0.6951572616235884,
2026-06-18,0.5693697617458453,0.254216431783506,,1.6216759618759744
2026-06-19,,,,1.168662521175082
2026-06-20,0.5684030804923661,0.39602198504144326,,
2026-06-21,,,,1.2632278607514165
2026-06-22,0.8855314891246772,,,
2026-06-23,,,2.402010122783658,0.27442285560795393
2026-06-24,0.4414622695458272,,,
2026-06-25,0.5389022455004081,,2.0484910837041106,0.42526149970569976
2026-06-26,0.47385029471306445,,2.0244478646500483,
2026-06-27,0.7451677894612444,,,0.23389078360858778
2026-06-28,,,1.5837687729267862,
2026-06-29,0.48108253758972125,,,0.17627368832138296
2026-06-30,,,,
2026-07-01,,,,
2026-07-02,,,0.6229760358275954,
2026-07-03,2.142323163473155,,,
2026-07-04,,,0.6577382397034235,
2026-07-05,,,,
2026-07-06,,,,0.6310368236260452
2026-07-07,,,,
2026-07-08,,,,1.183919592087377
2026-07-09,,,,
2026-07-10,0.9686283020066943,,,
2026-07-11,,,2.034670108121122,
2026-07-12,0.7283790215935829,,,0.6069050471487387
2026-07-13,,,,
2026-07-14,0.605723019390786,,,0.9529284847297562
2026-07-15,,,,0.22105354502752472
2026-07-16,0.6500883732372097,,,
2026-07-17,,,,0.6084814814774069
2026-07-18,2.2852629960595983,,,
2026-07-19,,,,
2026-07-20,,,1.6625397930730064,
2026-07-21,,,,
2026-07-22,0.9024412819780343,,,
2026-07-23,,,,0.9828110872833886
2026-07-24,,,,
2026-07-25,,,,2.1790962797439026
2026-07-26,,,,
2026-07-27,1.3872952104552145,,,1.9941750936832243
2026-07-28,,,,2.6531374450637886
2026-07-29,,,,
2026-07-30,,,,
2026-07-31,1.2006077840997764,,,
2026-08-01,,,,0.7534249819183021
2026-08-02,0.7161064949642137,,,
2026-08-03,1.6552558353921372,,,
2026-08-04,,,,
2026-08-05,,,,
2026-08-06,,,,
2026-08-07,,,,
2026-08-08,,,,
2026-08-09,0.7319170186054336,,,0.5477442077304744
2026-08-10,,,0.6848626585065399,0.22296072162750422
2026-08-11,,,,
2026-08-12,,,,0.9254971635901051
2026-08-13,0.6577228323068177,,,
2026-08-14,,,,0.7517086124150414
2026-08-15,1.108754753361425,,,
2026-08-16,2.3651764765312375,,,0.5590057083319712
2026-08-17,0.8323201219510701,,,
2026-08-18,1.5051460708419617,,,0.4442824292812144
2026-08-19,,,,
2026-08-20,0.8198836426834134,,,0.3955727651930665
2026-08-21,,,1.5434195140405362,
2026-08-22,0.6347749905274833,,,0.5305987393218824
2026-08-23,,,,1.1547436919886702
2026-08-24,,,,
2026-08-25,,,,1.568797923452457
2026-08-26,1.717974726644703,,,
2026-08-27,,,1.6047794183625688,1.8390885284709446
2026-08-28,0.909427533389353,,2.0067862298494448,
2026-08-29,0.37123096069985334,,,0.4620422306867683
2026-08-30,1.4749924970105883,,,
2026-08-31,0.688248781891101,,,0.5644941081924876
2026-09-01,,,,
2026-09-02,,,,1.860334830858237
